AG_APP,TOTAL PARCEL ACRES,TOTAL AGLAND ACRES,Commodity_Acres,Hay_Acres,Perm_Pasture_Acres,Noncommercial_Wood_Acres,Commerical_Wood_Acres,Other_Crop_Acres,Homesite_Acres,Road_Waste_Pond_Acres,CRP_Acres,Con25_Acres,Other_Use_Acres,Stated_Total_Acres,Gross_Income_1,Gross_Income_2,Gross_Income_3,NOTE
1827,43.892,43.892,41.04,0,0,0.285,0,0,0,1.557,1.01,0,0,0,0,0,0,[]
1828,78.043,78.043,68.476,0,0,5.501,0,0,0,4.066,0,0,0,0,0,0,0,[]
1829,35.868,35.868,28.642,0,0,2.419,0,0,1,3.807,0,0,0,35.868,0,0,0,[]
1831,446.327,443.327,169.194,264.292,0,0.047,0,0,1,11.794,0,0,0,446.327,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1832,125.4,125.4,74.992,0,0,0.714,0,0,1,3.094,45.6,0,0,125.4,0,0,0,[]
1833,30.61,30.61,22.154,0,0,3.383,0,0,1,4.073,0,0,0,0,0,0,0,[]
1834,48.75,48.75,36.97,0,0,8,0,0,1,2.78,0,0,0,48.75,0,0,0,[]
1835,44.6,44.6,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1837,57.04,57.04,0,43,0,0,0,0,0,14.04,0,0,0,57.04,3000,21000,0,[]
1838,36.063,36.063,31.461,0,0,0.063,0,0,0,1.811,2.6,0.128,0,36.063,0,0,0,[]
1839,57.409,57.409,51.383,0,0,4,0,0,0,2.026,0,0,0,57.409,0,0,0,[]
1840,68.7,68.7,66.922,0,0,0,0,0,0,1.778,0,0,0,0,0,0,0,[]
1841,80,80,67.51,0,0,11.28,0,0,0,1.21,0,0,0,80,0,0,0,[]
1842,7.5,7.5,6.991,0,0,0,0,0,0,0.509,0,0,0,7.5,4987,3488,0,[]
1843,66.143,66.143,65.376,0,0,0,0,0,0,0.767,0,0,0,66.143,0,0,0,[]
1845,243.226,243.226,164.5,18,0,10,0,0,0,51,0,0,0,243.156,0,0,0,[]
1846,97.482,97.482,81.9,0,0,15.582,0,0,0,0,0,0,0,97.482,0,0,0,[]
1847,17.47,17.47,14.112,0,0,0.074,0,0,1,2.284,0,0,0,17.47,0,0,0,[]
1848,36.774,36.774,36.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1849,45.087,45.087,36,0,0,7.087,0,0,2,0,0,0,0,45.087,0,0,0,[]
1850,77.445,77.445,66.068,0,0,7.585,0,0,0,3.792,0,0,0,61.467,0,0,0,[]
1851,18.29,18.29,16.285,0,0,0.059,0,0,0,1.016,0.93,0,0,18.29,0,0,0,[]
1852,20.906,20.906,0,0,0,0,19.906,0,1,0,0,0,0,0,0,0,0,[]
1853,108.92,108.92,82.267,0,0,0,0,0,2,24.653,0,0,0,0,0,0,0,[]
1854,289.57,289.57,247.908,0,0,28.592,0,0,2,4.87,6.2,0,0,289.57,0,0,0,[]
1855,109.822,109.822,99.032,0,0,9.79,0,0,1,0,0,0,0,109.822,0,0,0,[]
1856,24.958,24.958,24.958,0,0,0,0,0,0,0,0,0,0,24.958,0,0,0,[]
1857,107.84,107.84,32.352,0,0,21.246,0,0,1,5.712,47.53,0,0,107.84,0,0,0,[]
1858,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1859,319,319,255.655,0,27.4,28.14,0,0,1,6.805,0,0,0,319,23100,35172,48972,[]
1860,24.959,24.959,20.641,0,0,0.617,0,0,1,0.479,0.38,1.842,0,23.959,0,0,0,[]
1861,105.829,105.829,96.42,0,0,7.925,0,0,0,1.484,0,0,0,105.829,0,0,0,[]
1862,12.001,12.001,11,0,0,0,0,0,1,0,0,0,0,12,0,0,0,[]
1863,22.528,22.528,10.83,0,0,6.56,0,0,0,0.968,4.17,0,0,22.528,0,0,0,[]
1864,11.516,11.516,0,0,10.516,0,0,0,1,0,0,0,0,0,0,0,0,[]
1865,71.357,71.357,53.18,0,0,14.314,0,0,1,2.863,0,0,0,0,0,0,0,[]
1866,70.994,70.994,66.658,0,0,0,0,0,1,3.336,0,0,0,70.994,0,0,0,[]
1867,10.2,10.2,7.448,0,0,0,0,0,1,1.752,0,0,0,10.2,3037.88,0,0,[]
1868,99,99,67.986,0,0,13.868,0,0,1,4.049,5.601,6.496,0,99,0,0,0,[]
1869,820.854,820.854,755.488,0,0,17.674,0,0,1,21.397,21.34,3.955,0,820.854,0,0,0,[]
1871,35.915,35.915,35.533,0,0,0,0,0,0,0.382,0,0,0,0,0,0,0,[]
1872,245.847,244.847,229.987,0,0,3.95,0,0,1,6.022,4.19,0.698,0,240.347,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1873,66.938,66.938,56.158,0,0,9.1,0,0,0,0.04,1.64,0,0,66.938,0,0,0,[]
1874,19.733,19.733,18.463,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,[]
1875,70.789,70.789,70.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1876,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1877,129.836,129.836,123.46,0,0,0,0,0,0,6.376,0,0,0,129.836,0,0,0,[]
1878,80.675,80.675,49.1,0,4,0,27.575,0,0,0,0,0,0,0,0,0,0,[]
1879,49.43,49.43,34.27,0,0,10.3,0,0,0,1.76,3.1,0,0,49.43,0,0,0,[]
1880,108.047,108.047,104.58,0,0,0,0,0,0,3.467,0,0,0,108.047,0,0,0,[]
1881,130.134,130.134,99.03,0,0,0,11,0,0,12.664,7.44,0,0,130.134,0,0,0,[]
1882,52.191,52.191,41.892,0,0,0.544,0,0,0,1.315,8.44,0,0,63.19,0,0,0,[]
1883,208.929,208.929,153.438,0,0,7.519,0,0,0,1.801,46.171,0,0,208.929,0,0,0,[]
1884,49.542,49.542,49.3,0,0,0,0,0,0,0.242,0,0,0,49.542,0,0,0,[]
1885,39.08,39.08,38.577,0,0,0,0,0,0,0.503,0,0,0,0,13969.35,0,0,[]
1886,245.203,245.203,234.078,0,0,3.931,0,0,2,5.194,0,0,0,0,0,0,0,[]
1887,80,80,33,33,0,13,0,0,1,0,0,0,0,80,0,0,0,[]
1888,246.393,246.393,233.877,0,0,4.445,0,0,1,4.343,2.48,0.248,0,246.3936,0,0,0,[]
1889,44.127,44.125,40.851,0,0,0.46,0,0,0,0,2.3,0.514,0,44.127,0,0,0,[]
1890,15.954,15.954,14.573,0,0,0,0,0,1,0.381,0,0,0,15.954,3912.72,0,0,[]
1891,25,25,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,[]
1892,100,100,98.685,0,0,0,0,0,1,0.315,0,0,0,100,0,0,0,[]
1893,33.551,33.551,27.31,0,0,0,0,0,0,6.241,0,0,0,33.551,0,0,0,[]
1894,139.814,139.814,129.083,0,0,7.623,0,0,1,2.108,0,0,0,139.814,0,0,0,[]
1895,133.29,133.29,91.768,0,0,30.998,0,0,1,9.524,0,0,0,133.29,0,0,0,[]
1896,113.607,113.607,100,0,0,5,0,0,1,7.607,0,0,0,113.607,0,0,0,[]
1897,36.725,36.725,0,0,0,0,34.851,0,1,0.874,0,0,0,36.725,0,0,0,[]
1898,76.525,76.525,76.525,0,0,0,0,0,0,0,0,0,0,76.525,0,0,0,[]
1899,119.88,119.88,110,0,0,9.88,0,0,0,0,0,0,0,119.88,0,0,0,[]
1900,44.224,44.224,44,0,0,0,0,0,0,0.224,0,0,0,44.224,0,0,0,[]
1901,56.275,56.275,51.315,0,0,0,0,0,1,2.84,1.12,0,0,56.275,0,0,0,[]
1902,83.624,83.624,81.998,0,0,0,0,0,1,0.626,0,0,0,83.624,0,0,0,[]
1903,253.757,253.757,249.144,0,0,1.481,0,0,1,2.132,0,0,0,0,0,0,0,[]
1904,91.819,91.819,26.648,0,0,0,35.329,13.54,1,1.762,13.54,0,0,91.819,0,0,0,[]
1905,44.56,44.56,42.96,0,0,0,0,0,0,1.6,0,0,0,44.56,0,0,0,[]
1906,160,160,137.34,0,0,16.93,0,0,2,3.73,0,0,0,160,0,0,0,[]
1907,34.005,34.005,0,27.079,0,6.301,0,0,0,0.625,0,0,0,0,0,0,0,[]
1908,66.229,66.229,53.472,0,0,9.415,0,0,0,3.342,0,0,0,0,0,0,0,[]
1909,38.2,38.2,34.656,0,0,0.762,0,0,1,1.782,0,0,0,38.2,0,0,0,[]
1910,352.12,352.12,281.739,0,0,37.073,0,0,1,9.309,22.08,0.919,0,352.12,0,0,0,[]
1911,118,118,96.704,0,0,15.681,0,0,1,4.615,0,0,0,118,0,0,0,[]
1912,68.8,68.8,55.24,0,0,8.273,0,0,1,2.406,0,1.881,0,68.8,0,0,0,[]
1913,917.274,917.274,862.546,0,0,23.933,0,0,2,27.81,0.985,0,0,917.274,0,0,0,[]
1914,233.951,233.951,192.693,0,0,23.596,0,0,1,7.915,8.36,0.387,0,233.951,0,0,0,[]
1915,244.37,244.37,215.609,0,0,18.133,0,0,1,9.628,0,0,0,244.37,0,0,0,[]
1916,85.59,85.59,75.578,2.59,0,4.75,0,0,1,1.672,0,0,0,85.59,0,0,0,[]
1917,80,80,60.109,6,1,10.986,0,0,1,0.905,0,0,0,80,0,0,0,[]
1918,201.39,201.39,177.68,0,0,17.42,0,0,2.035,4.255,0,0,0,201.39,0,0,0,[]
1920,105.947,105.947,94.42,0,0,0.16,0,0,1,3.939,5.6,0.828,0,0,0,0,0,[]
1921,41.797,41.797,41.439,0,0,0.358,0,0,0,0,0,0,0,0,0,0,0,[]
1922,30.47,30.47,0,0,0,20.57,0,0,1,0,8.9,0,0,0,0,0,0,[]
1923,10.29,10.29,9.138,0,0,0,0,0,1,0.152,0,0,0,10.29,0,0,0,[]
1924,27.884,27.884,27.595,0,0,0,0,0,0,0.289,0,0,0,27.884,0,0,0,[]
1925,29.531,29.531,28.268,0,0,0.3,0,0,0,0.963,0,0,0,29.531,0,0,0,[]
1926,79.091,79.091,79.091,0,0,0,0,0,0,0,0,0,0,79.091,0,0,0,[]
1927,29.046,29.046,29.046,0,0,0,0,0,0,0,0,0,0,29.046,0,0,0,[]
1928,96.25,96.25,94.133,0,0,0.175,0,0,1,0.942,0,0,0,96.25,0,0,0,[]
1929,51.533,51.533,51.533,0,0,0,0,0,0,0,0,0,0,51.533,0,0,0,[]
1930,75.28,75.28,58.542,0,0,10.641,0,0,0,2.451,2.5,1.146,0,75.29,0,0,0,[]
1931,93.995,93.995,78.134,0,0,10.985,0,0,1,3.876,0,0,0,75,0,0,0,[]
1932,10,10,1.733,7,0,0,0,0,1,0.267,0,0,0,0,3218.25,2500,2500,[]
1933,80,80,69,0,0,10,0,0,0,1,0,0,0,80,0,0,0,[]
1935,39.089,39.089,39.08,0,0,0,0,0,0,0,0,0,0,39.08,0,0,0,[]
1936,9.082,9.082,7.501,1.041,0,0,0,0,0,0.54,0,0,0,9.082,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
1937,576.322,576.322,515.09,0,0,55.63,0,0,4.08,1.522,0,0,0,576.322,0,0,0,[]
1938,134.089,134.089,0,60,0,0,72.589,0,0,0,1.5,0,0,134.089,0,0,0,[]
1939,34.645,34.645,33.063,0,0,0,0,0,0,1.582,0,0,0,34.645,0,0,0,[]
1940,77.439,77.439,0,0,0,12.399,0,0,0,3.7,61.34,0,0,77.439,0,0,0,[]
1941,55.244,55.244,0,55.244,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1942,52.99,52.99,46.166,0,0,2.613,0,0,0,4.211,0,0,0,0,0,0,0,[]
1944,325.891,325.891,231.31,10,18.86,17.43,0,0,1,47.291,0,0,0,325.891,0,0,0,[]
1945,230.36,230.36,230.36,0,0,0,0,0,0,0,0,0,0,230.36,0,0,0,[]
1946,20.3,20.3,18.635,0,0,0,0,0,1,0.665,0,0,0,0,0,0,0,[]
1947,10.31,10.31,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1949,29.286,29.286,26.99,0,0,1.35,0,0,0,0.946,0,0,0,0,0,0,0,[]
1950,83.603,83.603,77.192,0,0,4.298,0,0,0,2.113,0,0,0,83.603,0,0,0,[]
1951,120.518,120.518,118.3,0,0,0,0,0,0,1.718,0.5,0,0,120.518,0,0,0,[]
1952,10,10,8.751,0,0,0,0,0,1,0.249,0,0,0,0,0,0,0,[]
1953,38.82,38.82,36.1,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,[]
1954,40,40,25.47,0,0,13,0,0,0,0,1.53,0,0,40,0,0,0,[]
1955,149.781,149.781,143.233,0,0,0,0,0,0,2.748,3.8,0,0,0,0,0,0,[]
1956,76.372,76.372,49.931,0,0,22.392,0,0,1,3.049,0,0,0,76.372,0,0,0,[]
1957,24.601,24.601,1.327,0,0,0,19.632,0,1,2.642,0,0,0,0,0,0,0,[]
1958,264.531,264.531,235.33,0,0,18.812,0,0,2,8.389,0,0,0,264.531,0,0,0,[]
1959,15.375,15.375,6.285,0,0,7.06,0,0,1,1.03,0,0,0,0,0,0,0,[]
1960,109.556,109.556,102.607,0,0,4.217,0,0,1,1.732,0,0,0,0,0,0,0,[]
1961,175.273,175.273,170.463,0,0,0,0,0,1,3.81,0,0,0,175.273,0,0,0,[]
1962,75.746,75.746,45.48,0,3,2.843,20,0,0,4.423,0,0,0,0,0,0,0,[]
1963,75.756,75.756,56.167,0,0,14.898,0,0,0,1.798,2.33,0.563,0,75.756,0,0,0,[]
1965,282.553,282.553,227.736,0,0,25.998,0,0,1,8.419,14.56,4.84,0,282.553,0,0,0,[]
1966,90,90,73.033,0,0,10.924,0,0,1,5.043,0,0,0,0,0,0,0,[]
1967,40,40,28.887,0,0,7.839,0,0,1,2.274,0,0,0,0,0,0,0,[]
1968,520.519,520.519,385.44,0,0,4.915,0,0,3,21.228,105.7,0.236,0,520,0,0,0,[]
1969,20,20,17,0,0,0,0,0,0,3,0,0,0,20,0,0,0,[]
1970,393.898,393.898,340.23,0,0,32.247,0,0,2,19.421,0,0,0,393.998,0,0,0,[]
1971,94.32,94.32,84,0,0,10,0,0,0,0.32,0,0,0,94.32,0,0,0,[]
1972,434.669,434.669,382.089,0,0,6.62,0,36,1,8.96,0,0,0,434.669,0,0,0,[]
1973,168.5,168.5,160.246,0,0,0,0,0,0,4.054,4.2,0,0,168.5,0,0,0,[]
1974,14.34,14.34,8.154,0,0,3.631,0,0,1,1.555,0,0,0,14.34,0,0,0,[]
1975,15.003,15.003,15.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1976,172.322,172.322,143.252,6,0,18.672,0,0,1,3.398,0,0,0,172.32,0,0,0,[]
1977,46.94,46.94,34.84,0,0,9.926,0,0,1,0.908,0,0.266,0,46.94,0,0,0,[]
1979,112.5,112.5,91.2,0,0,19.3,0,0,1,1,0,0,0,112.5,0,0,0,[]
1980,13,13,8.447,0,0,2.296,0,0,1,1.257,0,0,0,13,582.4,2417.6,0,[]
1981,197.743,197.743,148.558,40.2,0,0.56,0,0,1,7.425,0,0,0,0,54721,10800,12337.75,[]
1982,31.43,31.43,23.592,0,0,6.695,0,0,1,0.143,0,0,0,31.43,0,0,0,[]
1983,116.171,116.171,88.27,0,0,25,0,0,0,2.901,0,0,0,116.171,0,0,0,[]
1984,162.739,162.739,136.647,0,0,18.423,0,0,1,6.455,0.1,0.114,0,162.739,0,0,0,[]
1986,98.575,98.575,96.1,0,0,0,0,0,0,2.47,0,0,0,98.57,0,0,0,[]
1987,106.35,106.35,62.29,0,0,23.36,0,0,1,0,19.7,0,0,106.35,0,0,0,[]
1988,56.384,56.384,56.384,0,0,0,0,0,0,0,0,0,0,56.384,0,0,0,[]
1989,120,120,99.073,0,0,7.697,0,0,0,1.999,11.231,0,0,120,0,0,0,[]
1990,76.015,75.897,0,0,0,76.015,0,0,0,0,0,0,0,0,0,0,0,[]
1993,111.699,111.699,109.62,0,0,0,0,0,1,1.079,0,0,0,111.699,0,0,0,[]
1994,25.649,25.649,24.199,0,0,0,0,0,0,1.45,0,0,0,25.649,0,0,0,[]
1997,120.915,120.915,108.479,0,0,10.276,0,0,0,2.16,0,0,0,0,0,0,0,[]
1998,307.216,307.216,264.443,0,0,1.835,19.52,0,0,12.655,8.3,0.463,0,307.216,0,0,0,[]
2000,30.636,30.636,28.655,0,0,0.283,0,0,1,0.698,0,0,0,30.636,0,0,0,[]
2001,74.866,74.866,70,0,0,0,0,0,0,4.866,0,0,0,74.866,0,0,0,[]
2002,443.599,443.599,417.561,0,0,17.486,0,0,2,6.281,0,0,0,443.372,0,0,0,[]
2003,88.519,88.519,87.289,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,[]
2004,80,80,68.761,0,0,9.318,0,0,1,0.921,0,0,0,80,0,0,0,[]
2005,97.327,97.327,75.729,0,0,20.324,0,0,0,1.274,0,0,0,0,0,0,0,[]
2006,31.769,31.769,30.654,0,0,0,0,0,0,1.115,0,0,0,31.769,0,0,0,[]
2007,333.461,333.461,280.061,10,0,21,0,0,1,21.4,0,0,0,333.461,0,0,0,[]
2008,40,40,5.303,15,0,16.567,0,0,1,2.13,0,0,0,40,0,0,0,[]
2009,49.35,49.35,41.16,0,0,4.29,0,0,0,3.9,0,0,0,49.35,0,0,0,[]
2010,135.708,135.708,117.861,0,0,12.692,0,0,1,3.456,0,0.699,0,135.7,0,0,0,[]
2011,44.485,44.485,42.78,0,0,0,0,0,1,0.705,0,0,0,0,0,0,0,[]
2012,183.88,183.88,183.88,0,0,0,0,0,0,0,0,0,0,183.88,0,0,0,[]
2013,32.65,32.65,28.43,0,0,0,0,0,0,2.72,1.5,0,0,32.64,0,0,0,[]
2014,44.241,44.241,34.685,0,0,7.056,0,0,1,1.5,0,0,0,44.241,0,0,0,[]
2015,113.937,113.937,94.54,0,0,14.4,0,0,0,4.997,0,0,0,113.937,0,0,0,[]
2016,26.124,26.124,19.466,0,0,5.528,0,0,0,0.266,0,0.864,0,26.1,0,0,0,[]
2017,39.427,39.427,39.17,0,0,0,0,0,0,0.257,0,0,0,39.427,0,0,0,[]
2018,158.65,158.65,1.325,0,0,50.29,0,0,1,5.853,99.37,0.812,0,158.65,0,0,0,[]
2019,98.86,98.86,85.99,0,0,9.285,0,0,0,3.585,0,0,0,98.86,0,0,0,[]
2020,187.282,187.282,177.676,0,0,3.318,0,0,1,5.288,0,0,0,187.282,0,0,0,[]
2021,127.384,127.384,50.86,0,0,33.91,0,0,0,8.59,0,0,34.024,124.384,0,0,0,[]
2022,19.291,19.291,16.53,0,0,0,0,0,1,1.761,0,0,0,0,0,0,0,[]
2023,113.13,113.13,82.415,0,0,23.486,0,0,1,6.229,0,0,0,113.13,0,0,0,[]
2024,38,38,36,0,0,0,0,0,1,1,0,0,0,38,0,0,0,[]
2025,10,10,8.179,0,0,0,0,0,1,0.821,0,0,0,0,2789.1,0,0,[]
2027,39.546,39.546,35.686,0,0,0,0,0,1.93,0,1.93,0,0,39.546,0,0,0,[]
2028,238.826,238.825,224.943,0,0,7.984,0,0,1,4.898,0,0,0,0,0,0,0,[]
2029,53.497,53.497,51.187,0,0,0.071,0,0,1,1.239,0,0,0,53.497,0,0,0,[]
2030,22.808,22.808,0,0,0,0,22.808,0,0,0,0,0,0,22.808,0,0,0,[]
2031,77.144,77.144,48.058,19.5,0,0,4.668,0,1,3.918,0,0,0,77.144,0,0,0,[]
2032,83.779,83.779,0,75,0,6.779,0,0,0,2,0,0,0,83.779,0,0,0,[]
2033,221.817,221.817,204.004,0,0,8.662,0,0,2,7.151,0,0,0,283.737,0,0,0,[]
2034,11.057,11.057,0,3.907,5.169,0,0,0,1,0.981,0,0,0,11.057,1120,1000,5734,[]
2036,37.225,37.225,26,0,0,11.225,0,0,0,0,0,0,0,37.225,0,0,0,[]
2037,80,80,75.786,0,0,0.5,0,0,1,2.714,0,0,0,0,0,0,0,[]
2038,239.79,239.79,0,0,237.79,0,0,0,2,0,0,0,0,0,0,0,0,[]
2039,46.16,46.16,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
2040,21,21,12,0,6,0,0,0,1,2,0,0,0,21,0,0,0,[]
2041,25.363,25.363,0,7.363,12,0,0,0,1,5,0,0,0,25.363,0,0,0,[]
2042,53.5,53.5,40.885,0,0,8.842,0,0,1,2.773,0,0,0,53.5,0,0,0,[]
2043,35.248,35.248,16.62,0,0,17.698,0,0,0,0,0.93,0,0,35.248,0,0,0,[]
2044,88,88,58.72,0,0,24.4,0,0,1,3.88,0,0,0,88,0,0,0,[]
2045,39.373,39.373,39.373,0,0,0,0,0,0,0,0,0,0,39.373,0,0,0,[]
2046,50.57,50.57,45.89,0,0,0.75,0,0,0,2.63,1.3,0,0,50.57,0,0,0,[]
2047,84.69,84.69,73.461,0,0,8.773,0,0,1,1.456,0,0,0,0,0,0,0,[]
2048,13.274,13.274,10.907,0,0,1.04,0,0,1,0.327,0,0,0,13.274,0,0,0,[]
2049,59.701,59.701,57.637,0,0,0,0,0,0,2.064,0,0,0,59.701,0,0,0,[]
2051,288.465,288.465,170.832,54.559,0,43.229,0,0,0,18.145,1.7,0,0,288.465,0,0,0,[]
2052,153.474,153.474,153.474,0,0,0,0,0,0,0,0,0,0,153.474,0,0,0,[]
2053,23.098,23.098,21.676,0,0,0.897,0,0,0,0.525,0,0,0,0,0,0,0,[]
2054,31.582,31.582,19.29,0,0,10,0,0,1,1.292,0,0,0,31.582,0,0,0,[]
2055,20.249,20.249,17.966,0,0,0,0,0,1,1.283,0,0,0,0,0,0,0,[]
2056,116.255,116.255,110,0,0,0,0,0,0,6.255,0,0,0,116.255,0,0,0,[]
2057,153.165,153.165,142.487,0,0,2.419,0,0,0,2.836,5.101,0.322,0,0,0,0,0,[]
2058,152.9,152.9,65.496,0,0,48.329,0,0,2,1.649,32.04,3.386,0,152.9,0,0,0,[]
2059,59.53,59.53,43.51,0,0,13.46,0,0,1,1.561,0,0,0,59.531,0,0,0,[]
2060,67.64,67.64,66.427,0,0,0.35,0,0,0,0.863,0,0,0,0,0,0,0,[]
2061,97.891,97.891,89.35,0,0,4.07,0,0,0,4.471,0,0,0,97.891,0,0,0,[]
2062,81.392,81.392,70.52,0,0,10.872,0,0,0,0,0,0,0,0,0,0,0,[]
2063,150,150,121.182,0,0,16.237,0,0,2,10.581,0,0,0,130,1131,2298,1121,[]
2064,76.63,76.63,67,0,0,6.63,0,0,0,0,3,0,0,76.63,0,0,0,[]
2066,98.836,98.836,91.36,0,0,0,0,0,0,7.476,0,0,0,98.836,0,0,0,[]
2067,67.412,67.412,28.85,34.15,0,4.412,0,0,0,0,0,0,0,0,0,0,0,[]
2068,288.321,288.321,257.491,0,0,21.549,0,0,1,8.281,0,0,0,288.321,0,0,0,[]
2069,140.602,140.602,110.953,0,0,17.74,0,0,1,10.909,0,0,0,140.602,0,0,0,[]
2070,77.846,77.846,71.588,0,0,0,0,0,0,2.002,3.3,0.956,0,0,0,0,0,[]
2071,42.005,42.005,27.096,0,0,10.931,0,0,0,0.102,0,0,3.876,46.086,0,0,0,[]
2072,143.433,143.433,134.692,0,0,0.645,0,0,1,7.096,0,0,0,143.43,0,0,0,[]
2073,2.755,2.755,2.474,0,0,0,0,0,0,0.281,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
2074,108.775,108.775,53.829,0,4.78,34.021,0,0,3,8.772,0,4.373,0,108.775,0,0,0,[]
2075,17.02,17.02,16.819,0,0,0.187,0,0,0,0.014,0,0,0,0,0,0,0,[]
2076,77.769,77.769,74.31,0,0,0,0,0,2.8,0.659,0,0,0,77.769,0,0,0,[]
2078,26.91,26.91,26,0,0,0,0,0,0,0,0,0,0,0,4004,0,0,[]
2079,1.9,1.9,1.621,0,0,0,0,0,0,0.279,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
2080,38,38,30.229,0,0,5.19,0,0,1,1.581,0,0,0,38,0,0,0,[]
2081,14.215,14.215,2.281,0,0,11.864,0,0,0,0.7,0,0,0,14.215,0,0,0,[]
2082,80,80,62.03,0,0,13.632,0,0,0,2.699,0,1.639,0,150,0,0,0,[]
2083,87.12,87.12,69.423,0,0,14.817,0,0,0,2.88,0,0,0,76.5,0,0,0,[]
2085,56.341,56.341,51.73,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,[]
2086,108.928,108.928,102.92,0,0,0,0,0,1,1.968,3.04,0,0,108.928,0,0,0,[]
2087,134.27,134.27,86,0,0,44.27,0,0,2,2,0,0,0,0,0,0,0,[]
2088,133.534,133.534,116,0,0,16,0,0,1,0.46,0,0,0,0,0,0,0,[]
2089,60.747,60.747,52,0,0,0,0,0,0,8.747,0,0,0,60.747,0,0,0,[]
2090,481.91,481.91,450.815,0,0,9.71,0,0,1,14.333,5.428,0.624,0,481.91,0,0,0,[]
2091,44.743,44.743,27.2,0,0,17.5,0,0,0,0,0,0,0,44.7,0,0,0,[]
2092,16.02,16.02,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
2093,25.798,25.798,23.71,0,0,0,0,0,1,1.088,0,0,0,25.798,0,0,0,[]
2094,115.992,115.992,69.314,0,0,33.293,0,0,1,6.11,5.559,0.716,0,115.992,0,0,0,[]
2095,67.758,67.758,44.7,0,0,23.058,0,0,0,0,0,0,0,0,0,0,0,[]
2096,16.061,16.061,0,0,0,0,0,0,0,2.461,13.6,0,0,16.061,0,0,0,[]
2097,188.181,188.181,140.604,0,22,14.24,0,0,3,8.337,0,0,0,188.181,0,0,0,[]
2098,41.81,41.81,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
2099,10.192,10.192,10.192,0,0,0,0,0,0,0,0,0,0,9.544,1500,0,0,[]
2100,290.433,290.433,253.557,0,0,17.843,0,0,1,9.743,8.29,0,0,290.433,0,0,0,[]
2101,40.627,40.627,34.132,0,0,2.356,0,0,1,3.139,0,0,0,7.53,4743,0,0,[]
2102,60,60,50.6,0,0,9.4,0,0,0,0,0,0,0,60,0,0,0,[]
2103,133.65,133.65,90.661,0,0,38.318,0,0,1,3.671,0,0,0,133.65,0,0,0,[]
2104,348.814,348.814,209.322,0,0,98.887,0,0,0,14.205,26.4,0,0,236.705,0,0,0,[]
2105,200,200,131.798,0,0,0,55.225,0,1,11.977,0,0,0,200,0,0,0,[]
2106,115.21,115.21,77.025,0,0,0,29.561,0,1,4.097,3.43,0.097,0,115.21,0,0,0,[]
2107,319.994,319.994,272.493,0,0,26.321,0,0,1,20.18,0,0,0,319.994,0,0,0,[]
2108,79,79,74.55,0,0,0,0,0,0,4.45,0,0,0,79,0,0,0,[]
2109,116.51,116.51,98.2,0,0,12.81,0,0,1.5,4,0,0,0,116.51,0,0,0,[]
2111,5.083,5.083,3.343,0,0,0,0,0,1,0.74,0,0,0,0,2572.5,0,0,[]
2112,16.644,16.644,6.387,0,3.097,5.411,0,0,1,0.749,0,0,0,16.644,4650.9,3158.211,0,[]
2113,192.63,192.63,192.63,0,0,0,0,0,0,0,0,0,0,192.63,0,0,0,[]
2114,100.75,100.75,78.875,0,0,17.792,0,0,1,3.083,0,0,0,0,0,0,0,[]
2115,131.024,131.024,125.52,0,0,0,0,0,0,2.954,2.55,0,0,247.024,0,0,0,[]
2116,287.608,287.608,273.848,0,0,8.84,0,0,0,3.93,0,0.99,0,287.608,0,0,0,[]
2117,18.158,18.158,16.964,0,0,0,0,0,1,0.194,0,0,0,0,0,0,0,[]
2118,22.445,22.445,1.99,0,0,6.499,0,0,1,1.616,11.34,0,0,22.445,0,0,0,[]
2119,17.081,17.081,0,0,0,17.081,0,0,0,0,0,0,0,0,0,0,0,[]
2120,71.425,71.425,69.774,0,0,0.573,0,0,0,1.078,0,0,0,73,0,0,0,[]
2121,30.537,30.537,22.592,0,0,2.554,0,0,0,5.391,0,0,0,0,0,0,0,[]
